x,uCoarse,uFineAtCoarse,uRichardson,uExact,coarseAbsError,richardsonAbsError
0.6953125,-0.206780922786509,-0.206779973804472,-0.206779657477126,-0.20677965748013,1.26530637850619e-06,3.00426350463567e-12
0.703125,-0.202091790183995,-0.202090866762253,-0.202090558955005,-0.202090558957905,1.23122609096971e-06,2.89926416208175e-12
0.7109375,-0.197365429428915,-0.197364531570658,-0.197364232284572,-0.197364232287368,1.19714154717121e-06,2.79568035388422e-12
0.71875,-0.192602249530795,-0.192601377232973,-0.192601086467032,-0.192601086469725,1.1630610695923e-06,2.6929847241064e-12
0.7265625,-0.187802659450426,-0.187801812703818,-0.187801530454948,-0.18780153045754,1.12899288676194e-06,2.59148258408004e-12
0.734375,-0.182967068001122,-0.182966246790406,-0.1829659730535,-0.182965973055991,1.09494513092501e-06,2.49122944495639e-12
0.7421875,-0.178095883751132,-0.178095088054961,-0.178094822822905,-0.178094822825297,1.06092583498918e-06,2.39222530673544e-12
0.75,-0.173189514927245,-0.173188744718326,-0.17318848798202,-0.173188487984315,1.02694293019345e-06,2.29452568056843e-12
0.7578125,-0.168248369319622,-0.168247624564791,-0.168247376313181,-0.168247376315379,9.93004242610951e-07,2.19832485548466e-12
0.765625,-0.163272854187879,-0.163272134848183,-0.163271895068284,-0.163271895070387,9.59117491594608e-07,2.10345629803044e-12
0.7734375,-0.15826337616846,-0.158262682199238,-0.158262450876164,-0.158262450878174,9.25290286307723e-07,2.01005878608385e-12
0.78125,-0.153220341183329,-0.153219672534297,-0.153219449651287,-0.153219449653205,8.91530123919848e-07,1.91824334194735e-12
0.7890625,-0.14814415435,-0.148143510965339,-0.148143296503785,-0.148143296505613,8.57844387219808e-07,1.82767689871355e-12
0.796875,-0.143035219892953,-0.143034601711393,-0.143034395650873,-0.143034395652611,8.24240342034432e-07,1.73874803444107e-12
0.8046875,-0.13789394105644,-0.137893348011349,-0.137893150329653,-0.137893150331304,7.90725135757508e-07,1.65131797125184e-12
0.8125,-0.132720720018715,-0.132720152038195,-0.132719962711355,-0.13271996271292,7.57305794713004e-07,1.56560875375078e-12
0.8203125,-0.127515957807725,-0.127515414814697,-0.127515233817021,-0.127515233818502,7.23989223100352e-07,1.48114853715242e-12
0.828125,-0.122280054218259,-0.122279536130561,-0.122279363434661,-0.122279363436059,6.90782200052364e-07,1.39821487721292e-12
0.8359375,-0.117013407730601,-0.117012914461079,-0.117012750037905,-0.117012750039222,6.57691378594394e-07,1.31700206296159e-12
0.84375,-0.111716415430689,-0.111715946887298,-0.111715790706167,-0.111715790707405,6.24723284062267e-07,1.23746846103501e-12
0.8515625,-0.106389472931817,-0.106389029017712,-0.106388881046344,-0.106388881047504,5.91884312742263e-07,1.15935039346482e-12
0.859375,-0.101032974297879,-0.10103255491152,-0.101032415116067,-0.10103241511715,5.59180729525766e-07,1.08302256052184e-12
0.8671875,-0.0956473119681919,-0.0956469170034348,-0.0956467853485157,-0.0956467853495242,5.2661866767334e-07,1.00845720663045e-12
0.875,-0.0902328766838925,-0.0902325060300954,-0.0902323824788297,-0.0902323824797648,4.94204127621245e-07,9.35140853641769e-13
0.8828125,-0.0847900574159423,-0.0847897109580638,-0.0847895954721043,-0.084789595472968,4.61942974233631e-07,8.63795146521795e-13
0.890625,-0.079319241294741,-0.0793189189134421,-0.0793188114530091,-0.0793188114538034,4.2984093767684e-07,7.9429518518026e-13
0.8984375,-0.0738208135413662,-0.0738205151131125,-0.0738204156370279,-0.0738204156377542,3.97903612031625e-07,7.26335658285393e-13
0.90625,-0.0682951574004489,-0.0682948827976137,-0.0682947912633352,-0.0682947912639953,3.66136453641697e-07,6.60069221503079e-13
0.9140625,-0.062742654074696,-0.0627424031656635,-0.0627423195293193,-0.0627423195299148,3.34544781127599e-07,5.95495874833318e-13
0.921875,-0.0571636826610672,-0.0571634553103369,-0.0571633795267601,-0.0571633795272928,3.03133774463837e-07,5.32650312745631e-13
0.9296875,-0.0515586200886163,-0.0515584161569068,-0.0515583481796703,-0.0515583481801418,2.71908474451521e-07,4.71532535240016e-13
0.9375,-0.0459278410580001,-0.0459276604023542,-0.0459276001838056,-0.0459276001842178,2.40873782281215e-07,4.12253564618936e-13
0.9453125,-0.0402717179826646,-0.0402715604565541,-0.0402715079478506,-0.0402715079482052,2.10034459359465e-07,3.54653806322602e-13
0.953125,-0.0345906209317093,-0.0345904863851402,-0.0345904415362838,-0.0345904415365825,1.79395126739812e-07,2.98712443669302e-13
0.9609375,-0.0288849175744353,-0.0288848058540533,-0.0288847686139259,-0.0288847686141704,1.48960264900744e-07,2.44509273938931e-13
0.96875,-0.0231549731265789,-0.0231548840757744,-0.0231548543921729,-0.023154854392365,1.18734213881005e-07,1.92051236025392e-13
0.9765625,-0.0174011502982305,-0.0174010837572447,-0.0174010615769161,-0.0174010615770575,8.8721173078371e-08,1.41376493845158e-13
0.984375,-0.0116238092434423,-0.0116237650494719,-0.0116237503181484,-0.011623750318241,5.89252013068892e-08,9.26186211058777e-14
0.9921875,-0.00582330751152007,-0.00582328549882286,-0.00582327816125713,-0.00582327816130257,2.93502175037832e-08,4.54419488149505e-14
1,0,0,0,0,0,0
