x,uShooting,uFiniteDifference,uExact,shootingMinusExact,finiteDifferenceMinusExact,shootingMinusFiniteDifference
0.6171875,-0.251533282539464,-0.251534886527474,-0.251533282543582,4.11781719833471e-12,-1.60398389242866e-06,1.60398801024586e-06
0.625,-0.247238898539339,-0.24724046896548,-0.247238898543342,4.00368627140324e-12,-1.57042213810854e-06,1.57042614179481e-06
0.6328125,-0.242903216178589,-0.242904752950962,-0.242903216182479,3.89022147828655e-12,-1.53676848274609e-06,1.53677237296757e-06
0.640625,-0.238526639286558,-0.238528142322336,-0.238526639290335,3.77742281898463e-12,-1.50303200105451e-06,1.50303577847732e-06
0.6484375,-0.234109572686599,-0.234111041911973,-0.234109572690265,3.66540131579995e-12,-1.46922170798924e-06,1.46922537339056e-06
0.65625,-0.229652422087905,-0.229653857438015,-0.229652422091459,3.55460105794236e-12,-1.43534655594468e-06,1.43535011054574e-06
0.6640625,-0.225155593978079,-0.225156995396954,-0.225155593981523,3.44446693389955e-12,-1.40141543064631e-06,1.40141887511325e-06
0.671875,-0.220619495516518,-0.220620862957,-0.220619495519853,3.33499894367151e-12,-1.36743714768128e-06,1.36744048268023e-06
0.6796875,-0.216044534428629,-0.216045867852304,-0.216044534431856,3.22697424337548e-12,-1.33342044844609e-06,1.33342367542033e-06
0.6875,-0.211431118900937,-0.211432418278054,-0.211431118904056,3.11972669919669e-12,-1.29937399748203e-06,1.29937711720873e-06
0.6953125,-0.206779657477117,-0.206780922786509,-0.20677965748013,3.0133673334376e-12,-1.26530637850619e-06,1.26530939187353e-06
0.703125,-0.202090558954996,-0.202091790183995,-0.202090558957905,2.90834023530806e-12,-1.23122609096971e-06,1.23122899930994e-06
0.7109375,-0.197364232284563,-0.197365429428915,-0.197364232287368,2.80442336020315e-12,-1.19714154717121e-06,1.19714435159457e-06
0.71875,-0.192601086467024,-0.192602249530795,-0.192601086469725,2.70150568582039e-12,-1.1630610695923e-06,1.16306377109798e-06
0.7265625,-0.18780153045494,-0.187802659450426,-0.18780153045754,2.59969823446227e-12,-1.12899288676194e-06,1.12899548646017e-06
0.734375,-0.182965973053492,-0.182967068001122,-0.182965973055991,2.49933407303615e-12,-1.09494513092501e-06,1.09494763025908e-06
0.7421875,-0.178094822822897,-0.178095883751132,-0.178094822825297,2.40008013463466e-12,-1.06092583498918e-06,1.06092823506931e-06
0.75,-0.173188487982012,-0.173189514927245,-0.173188487984315,2.30215846386272e-12,-1.02694293019345e-06,1.02694523235192e-06
0.7578125,-0.168247376313173,-0.168248369319622,-0.168247376315379,2.20590212762772e-12,-9.93004242610951e-07,9.93006448513079e-07
0.765625,-0.163271895068277,-0.163272854187879,-0.163271895070387,2.11075601441735e-12,-9.59117491594608e-07,9.59119602350622e-07
0.7734375,-0.158262450876157,-0.15826337616846,-0.158262450878174,2.01705319113898e-12,-9.25290286307723e-07,9.25292303360914e-07
0.78125,-0.15321944965128,-0.153220341183329,-0.153219449653205,1.92501570239756e-12,-8.91530123919848e-07,8.9153204893555e-07
0.7890625,-0.148143296503779,-0.14814415435,-0.148143296505613,1.83408843668076e-12,-8.57844387219808e-07,8.57846221308245e-07
0.796875,-0.143034395650867,-0.143035219892953,-0.143034395652611,1.74460446089597e-12,-8.24240342034432e-07,8.24242086638893e-07
0.8046875,-0.137893150329647,-0.13789394105644,-0.137893150331304,1.65667479734566e-12,-7.90725135757508e-07,7.90726792432306e-07
0.8125,-0.13271996271135,-0.132720720018715,-0.13271996271292,1.57074353523967e-12,-7.57305794713004e-07,7.57307365456539e-07
0.8203125,-0.127515233817016,-0.127515957807725,-0.127515233818502,1.48592249615831e-12,-7.23989223100352e-07,7.23990709022848e-07
0.828125,-0.122279363434657,-0.122280054218259,-0.122279363436059,1.40265576931142e-12,-6.90782200052364e-07,6.90783602708134e-07
0.8359375,-0.117012750037901,-0.117013407730601,-0.117012750039222,1.32116539930394e-12,-6.57691378594394e-07,6.57692699759793e-07
0.84375,-0.111715790706164,-0.111716415430689,-0.111715790707405,1.24111831922846e-12,-6.24723284062267e-07,6.24724525180587e-07
0.8515625,-0.106388881046341,-0.106389472931817,-0.106388881047504,1.16262555138746e-12,-5.91884312742263e-07,5.91885475367815e-07
0.859375,-0.101032415116063,-0.101032974297879,-0.10103241511715,1.08624220729325e-12,-5.59180729525766e-07,5.59181815767973e-07
0.8671875,-0.0956467853485128,-0.0956473119681919,-0.0956467853495242,1.01141317543352e-12,-5.2661866767334e-07,5.26619679086515e-07
0.875,-0.0902323824788271,-0.0902328766838925,-0.0902323824797648,9.37694366598407e-13,-4.94204127621245e-07,4.94205065315612e-07
0.8828125,-0.0847895954721021,-0.0847900574159423,-0.084789595472968,8.65973959207622e-13,-4.61942974233631e-07,4.6194384020759e-07
0.890625,-0.079318811453007,-0.079319241294741,-0.0793188114538034,7.96362975563625e-13,-4.2984093767684e-07,4.29841734039815e-07
0.8984375,-0.0738204156370261,-0.0738208135413662,-0.0738204156377542,7.28084259549178e-13,-3.97903612031625e-07,3.97904340115884e-07
0.90625,-0.0682947912633338,-0.0682951574004489,-0.0682947912639953,6.61470878071668e-13,-3.66136453641697e-07,3.66137115112575e-07
0.9140625,-0.062742319529318,-0.062742654074696,-0.0627423195299148,5.96855898038484e-13,-3.34544781127599e-07,3.34545377983497e-07
0.921875,-0.057163379526759,-0.0571636826610672,-0.0571633795272928,5.33795230239775e-13,-3.03133774463837e-07,3.03134308259068e-07
0.9296875,-0.0515583481796693,-0.0515586200886163,-0.0515583481801418,4.72510919280467e-13,-2.71908474451521e-07,2.7190894696244e-07
0.9375,-0.0459276001838047,-0.0459278410580001,-0.0459276001842178,4.13113987463021e-13,-2.40873782281215e-07,2.40874195395202e-07
0.9453125,-0.0402715079478499,-0.0402717179826646,-0.0402715079482052,3.5527136788005e-13,-2.10034459359465e-07,2.10034814630833e-07
0.953125,-0.0345904415362834,-0.0345906209317093,-0.0345904415365825,2.99094082834017e-13,-1.79395126739812e-07,1.79395425833895e-07
0.9609375,-0.0288847686139257,-0.0288849175744353,-0.0288847686141704,2.44693154627385e-13,-1.48960264900744e-07,1.48960509593898e-07
0.96875,-0.0231548543921727,-0.0231549731265789,-0.023154854392365,1.92290627865077e-13,-1.18734213881005e-07,1.18734406171633e-07
0.9765625,-0.017401061576916,-0.0174011502982305,-0.0174010615770575,1.41442413337245e-13,-8.8721173078371e-08,8.87213145207844e-08
0.984375,-0.0116237503181484,-0.0116238092434423,-0.011623750318241,9.25926002537381e-14,-5.89252013068892e-08,5.89252938994894e-08
0.9921875,-0.00582327816125705,-0.00582330751152007,-0.00582327816130257,4.55191440096314e-14,-2.93502175037832e-08,2.93502630229273e-08
1,0,0,0,0,0,0
